Sample Number,Article Number,Year & Month,Journal,DOI,Matrix name,Monomer,Functional group,Initiator,Matrix modification method,Matrix relative dielectric constant (1Hz),Matrix relative dielectric constant (10Hz),Matrix relative dielectric constant (100Hz),Matrix relative dielectric constant (1kHz),Matrix relative dielectric constant (10kHz),Matrix relative dielectric constant (10^5Hz),Matrix relative dielectric constant (1MHz),Matrix dielectric loss (1Hz),Matrix dielectric loss (10Hz),Matrix dielectric loss (100Hz),Matrix dielectric loss (1kHz),Matrix dielectric loss (10kHz),Matrix dielectric loss (10^5Hz),Matrix dielectric loss (1MHz),Matrix breakdown electric field/kV·mm-1,Matrix conductivity (1Hz)/S·m-1,Matrix conductivity (10Hz)/S·m-1,Matrix conductivity (100Hz)/S·m-1,Matrix conductivity (1kHz)/S·m-1,Matrix conductivity (10kHz)/S·m-1,Matrix conductivity (10^5Hz)/S·m-1,Matrix conductivity (1MHz)/S·m-1,Matrix elastic modulus/MPa,Particle material category,Particle conductivity category,Particle component,Particle main elements,Particle morphology,Particle size/nm,Particle arrangement,Filling ratio (wt),Filling ratio (vol),Particle synthesis method,Particle modification method,Particle relative dielectric constant (1Hz),Particle relative dielectric constant (10Hz),Particle relative dielectric constant (100Hz),Particle relative dielectric constant (1kHz),Particle relative dielectric constant (10kHz),Particle relative dielectric constant (10^5Hz),Particle relative dielectric constant (1MHz),Particle dielectric loss (1Hz),Particle dielectric loss (10Hz),Particle dielectric loss (100Hz),Particle dielectric loss (1kHz),Particle dielectric loss (10kHz),Particle dielectric loss (10^5Hz),Particle dielectric loss (1MHz),Particle conductivity (1Hz)/S·m-1,Particle conductivity (10Hz)/S·m-1,Particle conductivity (100Hz)/S·m-1,Particle conductivity (1kHz)/S·m-1,Particle conductivity (10kHz)/S·m-1,Particle conductivity (10^5Hz)/S·m-1,Particle conductivity (1MHz)/S·m-1,Preparation of composite,Composite thickness/mm,Composite relative dielectric constant (1Hz),Composite relative dielectric constant (10Hz),Composite relative dielectric constant (100Hz),Composite relative dielectric constant (1kHz),Composite relative dielectric constant (10kHz),Composite relative dielectric constant (10^5Hz),Composite relative dielectric constant (1MHz),Composite elastic modulus/MPa,Composite dielectric loss (1Hz),Composite dielectric loss (10Hz),Composite dielectric loss (100Hz),Composite dielectric loss (1kHz),Composite dielectric loss (10kHz),Composite dielectric loss (10^5Hz),Composite dielectric loss (1MHz),Composite conductivity (1Hz)/S·m-1,Composite conductivity (10Hz)/S·m-1,Composite conductivity (100Hz)/S·m-1,Composite conductivity (1kHz)/S·m-1,Composite conductivity (10kHz)/S·m-1,Composite conductivity (10^5Hz)/S·m-1,Composite conductivity (1MHz)/S·m-1,Maximum strain,Breakdown voltage/kV,Breakdown electric field/kV·mm-1,Pre-stretching ratio,Prestress/N,Applied electric field/kV·mm,Frequency/Hz,Actuation displacement/mm,Actuating force/N,Actuating strain,Stress/MPa,Area strain,Response time/ms,Recovery time/ms,Response speed/Hz,Maximum bandwidth/Hz,Electromechanical sensitivity/MPa-1,Elastic energy density/MPa-1,Power density/W·kg-1,Energy density/J·kg-1,Energy efficiency/%,Cyclic voltage/Kv,Cyclic electric field/kV·mm-1,Cyclic strain,Cycle life,Time constant/ms,Single type particles or not,2nd particle material category,2nd particle conductivity category,2nd particle component,2nd particle main elements,2nd particle morphology,2nd particle size,2nd particle arrangement,2nd filling ratio (wt),2nd filling ratio (vol),2nd particle synthesis method,2nd particle modification method,2nd particle relative dielectric constant (1Hz),2nd particle relative dielectric constant (10Hz),2nd particle relative dielectric constant (100Hz),2nd particle relative dielectric constant (1kHz),2nd particle relative dielectric constant (10kHz),2nd particle relative dielectric constant (10^5Hz),2nd particle relative dielectric constant (1MHz),2nd particle dielectric loss (1Hz),2nd particle dielectric loss (10Hz),2nd particle dielectric loss (100Hz),2nd particle dielectric loss (1kHz),2nd particle dielectric loss (10kHz),2nd particle dielectric loss (10^5Hz),2nd particle dielectric loss (1MHz),2nd particle conductivity (1Hz),2nd particle conductivity (10Hz),2nd particle conductivity (100Hz),2nd particle conductivity (1kHz),2nd particle conductivity (10kHz),2nd particle conductivity (10^5Hz),2nd particle conductivity (1MHz),3rd particle material category,3rd particle conductivity category,3rd particle component,3rd particle main elements,3rd particle morphology,3rd particle size,3rd particle arrangement,3rd doping ratio (wt),3rd doping ratio (vol),3rd particle synthesis method,3rd particle modification method,3rd particle relative dielectric constant (1Hz),3rd particle relative dielectric constant (10Hz),3rd particle relative dielectric constant (100Hz),3rd particle relative dielectric constant (1kHz),3rd particle relative dielectric constant (10kHz),3rd particle relative dielectric constant (10^5Hz),3rd particle relative dielectric constant (1MHz),3rd particle dielectric loss (1Hz),3rd particle dielectric loss (10Hz),3rd particle dielectric loss (100Hz),3rd particle dielectric loss (1kHz),3rd particle dielectric loss (10kHz),3rd particle dielectric loss (10^5Hz),3rd particle dielectric loss (1MHz),3rd particle conductivity (1Hz),3rd particle conductivity (10Hz),3rd particle conductivity (100Hz),3rd particle conductivity (1kHz),3rd particle conductivity (10kHz),3rd particle conductivity (10^5Hz),3rd particle conductivity (1MHz)
171,37,201907,COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURIN,10.1016/j.compositesa.2019.105527,Ecoflex 00-30,,,,,2.17,2.17,2.17,2.17,2.17,2.17,,0.000006,0.000006,0.000006,0.000006,0.000002,0.00001,,20.5,,,,,,,,0.08,Ceramic Materials,Conductor,C,C,Irregular ,1500*9.5,Isotropic,0.0075,,"MWCNTs, NC7000, Belgium NanocylS.A.",/,,,,,,,,,,,,,,,,,,,,,,Multi-layer stacking,0.2,27,25,23,17.5,13.5,7.5,,0.14,0.18,0.16,0.15,0.15,0.39,0.34,,,,,,,,,0.2033,12.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,37,201907,COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURIN,10.1016/j.compositesa.2019.105527,Ecoflex 00-30,,,,,2.17,2.17,2.17,2.17,2.17,2.17,,0.000006,0.000006,0.000006,0.000006,0.000002,0.00001,,20.5,,,,,,,,0.08,Ceramic Materials,Conductor,C,C,Irregular ,1500*9.5,Isotropic,0.01,,"MWCNTs, NC7000, Belgium NanocylS.A.",/,,,,,,,,,,,,,,,,,,,,,,Multi-layer stacking,0.2,32.4,27.5,28,22.5,17.5,12.5,,0.15,1.2,0.58,0.4,0.38,0.58,0.56,,,,,,,,,0.1396,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,38,201908,MACROMOLECULAR RAPID COMMUNICATIONS,10.1002/marc.201900205,Polysiloxane (tetramethyltetravinylcyclotetraaminosiloxane - purchased from ABCR Company),,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,38,201908,MACROMOLECULAR RAPID COMMUNICATIONS,10.1002/marc.201900205,Polysiloxane (tetramethyltetravinylcyclotetraaminosiloxane - purchased from ABCR Company),,,,,150,12,10,9.9,9.8,9.6,,0.04,5.25,2.78,1.06,0.69,0.62,,19,1.50E-09,1.50E-09,1.60E-09,1.60E-09,1.80E-09,0.00000008,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,38,201908,MACROMOLECULAR RAPID COMMUNICATIONS,10.1002/marc.201900205,Polysiloxane (tetramethyltetravinylcyclotetraaminosiloxane - purchased from ABCR Company),,,,,145,12,9.8,9.7,9.6,9.4,,0.02,13.12,6.75,2.28,1.32,0.72,,25.5,8.00E-10,8.00E-10,9.00E-10,9.00E-10,1.60E-09,0.00000008,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,38,201908,MACROMOLECULAR RAPID COMMUNICATIONS,10.1002/marc.201900205,Polysiloxane (tetramethyltetravinylcyclotetraaminosiloxane - purchased from ABCR Company),,,,,110,12,9.5,9.4,9.3,9.1,,0.015,3.15,1.57,1.15,0.83,0.64,,73.6,1.20E-09,1.20E-09,1.30E-09,1.30E-09,1.70E-09,0.00000008,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,39,201909,ADVANCED ENGINEERING MATERIALS,10.1002/adem.201900481,"Vinyl-terminated PDMS (DMS-V31 purchased from Gelest, USA)",,,,,2.39,2.38,2.38,2.38,2.37,2.37,,0.00962,0.000367,0.000367,0.000367,0.000367,0.000367,,55,1.00E-13,1.00E-14,2.50E-14,1.50E-12,1.00E-11,1.50E-09,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,39,201909,ADVANCED ENGINEERING MATERIALS,10.1002/adem.201900481,"Vinyl-terminated PDMS (DMS-V32 purchased from Gelest, USA)",,,,,2.89,2.87,2.86,2.85,2.84,2.83,,0.17,0.025,0.000113,0.000111,0.000112,0.000113,,40,3.50E-13,3.50E-14,1.50E-14,3.50E-12,8.00E-11,0.000000009,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,39,201909,ADVANCED ENGINEERING MATERIALS,10.1002/adem.201900481,"Vinyl-terminated PDMS (DMS-V33 purchased from Gelest, USA)",,,,,2.31,2.3,2.28,2.26,2.25,2.23,,0.14,0.028,0.000586,0.000586,0.000586,0.000586,,30,1.00E-13,1.00E-14,3.00E-14,2.50E-12,1.00E-10,2.50E-09,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,39,201909,ADVANCED ENGINEERING MATERIALS,10.1002/adem.201900481,"Vinyl-terminated PDMS (DMS-V34 purchased from Gelest, USA)",,,,,4.64,4.6,4.58,4.56,4.54,4.52,,0.197,0.032,0.00164,0.00164,0.00164,0.00164,,19,2.20E-13,2.20E-14,9.00E-14,3.50E-12,2.00E-10,0.000000007,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,39,201909,ADVANCED ENGINEERING MATERIALS,10.1002/adem.201900481,"Vinyl-terminated PDMS (DMS-V35 purchased from Gelest, USA)",,,,,6.43,6.41,6.38,6.36,6.34,6.32,,0.297,0.045,0.00274,0.00274,0.00274,0.00274,,10,1.50E-13,1.50E-15,6.00E-14,3.50E-12,1.50E-10,0.000000004,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,39,201909,ADVANCED ENGINEERING MATERIALS,10.1002/adem.201900481,"Vinyl-terminated PDMS (DMS-V36 purchased from Gelest, USA)",,,,,7.61,7.59,7.57,7.55,7.54,7.53,,0.166,0.035,0.003,0.003,0.003,0.003,,7.5,1.21E-13,1.21E-13,2.00E-14,1.50E-12,4.00E-10,0.00000001,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,40,201910,JOURNAL OF APPLIED POLYMER SCIENCE,10.1002/app.48629,Standard Malaysian Rubber (SMR10),,,,,3.17,3.15,3.14,3.12,3.11,3.09,,0.004,0.004,0.004,0.004,0.01,0.02,,,3.00E-13,3.00E-12,2.00E-11,0.000000003,0.00000008,0.0000001,,0.121,Ceramic Materials,Dielectric Material,ZnO,Zn/O,Sphere ,50,Anisotropism,0.03,,Commercial chemically pure zinc oxide powder,/,,,,,,,8.15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Conductor,nano diamonds,C,Irregular ,,Isotropic,0.01,,,,,,,,,,,,,,,,,,,,,,,,硫黄,S,,,,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,40,201910,JOURNAL OF APPLIED POLYMER SCIENCE,10.1002/app.48629,Standard Malaysian Rubber (SMR11),,,,,3.17,3.15,3.14,3.12,3.11,3.09,,0.016,0.015,0.013,0.012,0.015,0.025,,,1.20E-12,2.00E-12,2.00E-11,0.000000002,0.00000008,0.0000001,,0.123,Ceramic Materials,Dielectric Material,ZnO,Zn/O,Sphere ,50,Anisotropism,0.03,,Commercial chemically pure zinc oxide powder,/,,,,,,,8.15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Conductor,nano diamonds,C,Irregular ,,Isotropic,0.01,,,,,,,,,,,,,,,,,,,,,,,,硫黄,S,,,,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,40,201910,JOURNAL OF APPLIED POLYMER SCIENCE,10.1002/app.48629,Standard Malaysian Rubber (SMR12),,,,,3.17,3.15,3.14,3.12,3.11,3.09,,0.009,0.008,0.008,0.008,0.014,0.031,,,8.00E-13,7.00E-11,6.00E-11,0.000000008,0.00000008,0.0000001,,0.114,Ceramic Materials,Dielectric Material,ZnO,Zn/O,Sphere ,50,Anisotropism,0.03,,Commercial chemically pure zinc oxide powder,/,,,,,,,8.15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Conductor,nano diamonds,C,Irregular ,,Isotropic,0.01,,,,,,,,,,,,,,,,,,,,,,,,硫黄,S,,,,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,40,201910,JOURNAL OF APPLIED POLYMER SCIENCE,10.1002/app.48629,Standard Malaysian Rubber (SMR13),,,,,3.17,3.15,3.14,3.12,3.11,3.09,,0.009,0.008,0.008,0.008,0.013,0.031,,,,8.00E-12,9.00E-11,0.000000001,0.00000004,0.0000001,,0.136,Ceramic Materials,Dielectric Material,ZnO,Zn/O,Sphere ,50,Anisotropism,0.03,,Commercial chemically pure zinc oxide powder,/,,,,,,,8.15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Conductor,nano diamonds,C,Irregular ,,Isotropic,0.01,,,,,,,,,,,,,,,,,,,,,,,,硫黄,S,,,,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,40,201910,JOURNAL OF APPLIED POLYMER SCIENCE,10.1002/app.48629,Standard Malaysian Rubber (SMR14),,,,,3.17,3.15,3.14,3.12,3.11,3.09,,0.015,0.015,0.013,0.012,0.015,0.025,,,,8.00E-12,9.00E-11,0.000000001,0.00000004,0.0000001,,0.129,Ceramic Materials,Dielectric Material,ZnO,Zn/O,Sphere ,50,Anisotropism,0.03,,Commercial chemically pure zinc oxide powder,/,,,,,,,8.15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Conductor,nano diamonds,C,Irregular ,,Isotropic,0.01,,,,,,,,,,,,,,,,,,,,,,,,硫黄,S,,,,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,40,201910,JOURNAL OF APPLIED POLYMER SCIENCE,10.1002/app.48629,Standard Malaysian Rubber (SMR15),,,,,5.2,5.15,5.09,5.01,4.76,4.47,,0.007,0.013,0.052,0.19,0.2,0.21,,,5.00E-15,1.00E-14,7.00E-13,2.50E-11,2.70E-09,0.000000038,,0.051,Ceramic Materials,Dielectric Material,ZnO,Zn/O,Sphere ,50,Anisotropism,0.03,,Commercial chemically pure zinc oxide powder,/,,,,,,,8.15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Conductor,nano diamonds,C,Irregular ,,Isotropic,0.01,,,,,,,,,,,,,,,,,,,,,,,,硫黄,S,,,,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,41,201911,ADVANCED FUNCTIONAL MATERIALS,10.1002/adfm.201907375,PDMS (Sylgard184),,,,,6,6,6,6,6,6,,,,,,,,,26,,,       ,,,,,,Ceramic Materials,Conductor,C,C,Sphere ,50,Isotropic,0.0018,,Commercial chemically pure carbon black particles,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.0000004,0.0000001,0.0000005,0.0000005,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,41,201911,ADVANCED FUNCTIONAL MATERIALS,10.1002/adfm.201907375,Polyurethane acrylate (CN9021),,,,,2.8,2.8,2.8,2.8,2.8,2.8,,,,,,,,,26,,,,,,,,,Ceramic Materials,Conductor,C,C,Sphere ,50,Isotropic,0.0018,,Commercial chemically pure carbon black particles,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.0000004,0.0000001,0.0000005,0.0000005,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,43,201911,CHEMICAL ENGINEERING JOURNAL,10.1016/j.cej.2019.121993,Self-healing elastomer (TuSE)-polymerization synthesis product,,,,,132,110,49.8,10.8,9.5,7.2,,,1.54,0.86,0.85,0.62,0.53,,9,, ,0.00000002,0.00000003,0.00000003,0.0000008,,3.78,Ceramic Materials,Dielectric Material,TiO2 ,Ti/O,Sphere ,600,Anisotropism,0,,Room temperature hydrolysis,Urea core-shell structure with titanium dioxide as the core,,,,,,,127.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,43,201911,CHEMICAL ENGINEERING JOURNAL,10.1016/j.cej.2019.121993,Self-healing elastomer (TuSE)-polymerization synthesis product,,,,,214,175,50.2,16.1,15.6,13.2,,,5.25,2.78,1.06,0.69,0.62,,8.5,,0.00000001,0.00000002,0.00000003,0.00000008,0.0000001,,0.14,Ceramic Materials,Dielectric Material,TiO2 ,Ti/O,Sphere ,600,Anisotropism,0.01,,Room temperature hydrolysis,Urea core-shell structure with titanium dioxide as the core,,,,,,,127.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,43,201911,CHEMICAL ENGINEERING JOURNAL,10.1016/j.cej.2019.121993,Self-healing elastomer (TuSE)-polymerization synthesis product,,,,,284,220,75.3,19,18.3,15.9,,,13.12,6.75,2.28,1.32,0.72,,8.2,,0.00000003,0.00000003,0.00000004,0.00000006,0.00000013,,0.74,Ceramic Materials,Dielectric Material,TiO2 ,Ti/O,Sphere ,600,Anisotropism,0.03,,Room temperature hydrolysis,Urea core-shell structure with titanium dioxide as the core,,,,,,,127.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,43,201911,CHEMICAL ENGINEERING JOURNAL,10.1016/j.cej.2019.121993,Self-healing elastomer (TuSE)-polymerization synthesis product,,,,,358,340,140.8,37.5,35.1,32.8,,,3.15,1.57,1.15,0.83,0.64,,8,,0.00000001,0.00000002,0.00000004,0.00000008,0.00000022,,1.04,Ceramic Materials,Dielectric Material,TiO2 ,Ti/O,Sphere ,600,Anisotropism,0.05,,Room temperature hydrolysis,Urea core-shell structure with titanium dioxide as the core,,,,,,,127.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,43,201911,CHEMICAL ENGINEERING JOURNAL,10.1016/j.cej.2019.121993,Self-healing elastomer (TuSE)-polymerization synthesis product,,,,,84.5,78,35.2,14.3,13.2,11.6,,,78,2.51,0.86,0.58,0.51,,7,,0.00000001,0.00000002,0.00000003,0.00000005,0.00000009,,1.64,Ceramic Materials,Dielectric Material,TiO2 ,Ti/O,Sphere ,600,Anisotropism,0.07,,Room temperature hydrolysis,Urea core-shell structure with titanium dioxide as the core,,,,,,,127.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,43,201911,CHEMICAL ENGINEERING JOURNAL,10.1016/j.cej.2019.121993,Self-healing elastomer (TuSE)-polymerization synthesis product,,,,,95.4,80,36.8,15,14.1,13.5,,,80,2.42,0.74,0.56,0.48,,6,,0.00000001,0.00000002,0.00000004,0.00000005,0.00000007,,1.08,Ceramic Materials,Dielectric Material,TiO2 ,Ti/O,Sphere ,600,Anisotropism,0.09,,Room temperature hydrolysis,Urea core-shell structure with titanium dioxide as the core,,,,,,,127.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,44,202004,APPLIED MATERIALS &INTERFACE,10.1021/acsami.0c03692,Pre-polysiloxane: methylhydrogensiloxane-dimethylsiloxane copolymer (CL) (purchased from ABCR),,,,32 wt% nitroaniline groups,,,,18.4,,,,,,,0.043,,,,,,,,5.24E-10,,,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0307,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,44,202004,APPLIED MATERIALS &INTERFACE,10.1021/acsami.0c03692,Pre-polysiloxane: methylhydrogensiloxane-dimethylsiloxane copolymer (CL) (purchased from ABCR),,,,24 wt% nitroaniline groups,,,,13.9,,,,,,,0.095,,,,,,,,8.75E-10,,,,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,44,202004,APPLIED MATERIALS &INTERFACE,10.1021/acsami.0c03692,Pre-polysiloxane: methylhydrogensiloxane-dimethylsiloxane copolymer (CL) (purchased from ABCR),,,,20 wt% nitroaniline groups,,,,10.6,,,,,,,0.103,,,,,,,,7.28E-11,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0217,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,44,202004,APPLIED MATERIALS &INTERFACE,10.1021/acsami.0c03692,Pre-polysiloxane: methylhydrogensiloxane-dimethylsiloxane copolymer (CL) (purchased from ABCR),,,,32 wt% nitroaniline groups,,,,18.9,,,,,,,0.034,,,,,,,,4.13E-11,,,,0.0144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0299,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,45,202004,IEEE TRANSACTIONS ON DIELECTRICAL INSULATION,10.1109/TDEI.2019.008355,Two-component silicone elastomer (a two-component silicone elastomer with a density of 0.90g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ceramic Materials,Semiconductor,BN,B/N,Sphere ,50/5000,Anisotropism,,5,,,,,,,,,4.2,,,,,,,0.0002,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Semiconductor,SiC,Si/C,Sphere ,50/5000,Anisotropism,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,45,202004,IEEE TRANSACTIONS ON DIELECTRICAL INSULATION,10.1109/TDEI.2019.008355,Two-component silicone elastomer (a two-component silicone elastomer with a density of 0.90g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ceramic Materials,Semiconductor,BN,B/N,Sphere ,50/5000,Anisotropism,,10,,,,,,,,,4.2,,,,,,,0.0002,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Semiconductor,SiC,Si/C,Sphere ,50/5000,Anisotropism,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
